2023/05/09 23:05:48,88.97
2023/05/10 02:44:22,88.90
2023/05/10 12:18:10,87.72
2023/05/11 00:38:50,87.78
2023/05/11 12:58:46,87.55
2023/05/12 11:41:15,87.88
2023/05/13 01:21:50,88.11
2023/05/13 10:30:54,87.71
2023/05/15 15:04:14,88.03
